item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM000425,TXN000143,PROD0292,1,2088.1,15,1774.88
ITEM000426,TXN000143,PROD0205,1,4039.25,5,3837.29
ITEM000427,TXN000143,PROD0027,1,899.04,0,899.04
ITEM000428,TXN000144,PROD0176,4,3945.47,10,14203.69
ITEM000429,TXN000144,PROD0499,1,4414.28,5,4193.57
ITEM000430,TXN000144,PROD0045,1,1273.92,15,1082.83
ITEM000431,TXN000145,PROD0191,2,2306.74,0,4613.48
ITEM000432,TXN000145,PROD0112,2,3875.12,10,6975.22
ITEM000433,TXN000145,PROD0480,2,2141.17,10,3854.11
ITEM000434,TXN000145,PROD0484,2,1856.52,10,3341.74
ITEM000435,TXN000146,PROD0299,1,4378.61,15,3721.82
ITEM000436,TXN000146,PROD0489,4,4884.94,10,17585.78
ITEM000437,TXN000147,PROD0496,4,435.97,15,1482.3
ITEM000438,TXN000147,PROD0357,2,4997.28,10,8995.1
ITEM000439,TXN000147,PROD0151,1,2021.5,0,2021.5
ITEM000440,TXN000147,PROD0487,1,409.63,0,409.63
ITEM000441,TXN000148,PROD0075,1,1953.24,10,1757.92
ITEM000442,TXN000148,PROD0062,1,2451.93,10,2206.74
ITEM000443,TXN000149,PROD0291,3,2770.44,15,7064.62
ITEM000444,TXN000149,PROD0118,2,3206.79,10,5772.22
ITEM000445,TXN000149,PROD0040,1,442.12,10,397.91
ITEM000446,TXN000149,PROD0214,4,3588.8,0,14355.2
ITEM000447,TXN000149,PROD0274,3,1877.06,0,5631.18
ITEM000448,TXN000150,PROD0347,2,2742.06,0,5484.12
ITEM000449,TXN000150,PROD0177,2,2803.9,15,4766.63
ITEM000450,TXN000150,PROD0231,1,4860.69,0,4860.69
ITEM000451,TXN000151,PROD0187,2,3293.79,10,5928.82
ITEM000452,TXN000151,PROD0193,2,1837.55,0,3675.1
ITEM000453,TXN000151,PROD0333,1,3165.65,0,3165.65
ITEM000454,TXN000152,PROD0331,1,4998.39,10,4498.55
ITEM000455,TXN000152,PROD0046,4,816.22,0,3264.88
ITEM000456,TXN000153,PROD0008,3,4007.66,5,11421.83
ITEM000457,TXN000153,PROD0351,3,2781.49,0,8344.47
ITEM000458,TXN000153,PROD0255,2,4241.5,5,8058.85
ITEM000459,TXN000153,PROD0017,2,3418.85,5,6495.81
ITEM000460,TXN000153,PROD0266,2,4056.55,0,8113.1
ITEM000461,TXN000154,PROD0177,1,2803.9,5,2663.7
ITEM000462,TXN000155,PROD0054,4,1774.04,5,6741.35
ITEM000463,TXN000155,PROD0228,3,4683.38,5,13347.63
ITEM000464,TXN000156,PROD0006,4,1238.18,0,4952.72
ITEM000465,TXN000156,PROD0040,1,442.12,10,397.91
ITEM000466,TXN000156,PROD0056,1,2879.09,15,2447.23
ITEM000467,TXN000157,PROD0301,2,4083.55,10,7350.39
ITEM000468,TXN000157,PROD0111,1,4431.71,10,3988.54
ITEM000469,TXN000157,PROD0134,4,970.51,5,3687.94
ITEM000470,TXN000158,PROD0311,3,4030.14,10,10881.38
ITEM000471,TXN000158,PROD0073,3,328.64,5,936.62
ITEM000472,TXN000158,PROD0234,4,1493.03,10,5374.91
ITEM000473,TXN000159,PROD0349,3,4529.74,5,12909.76
ITEM000474,TXN000159,PROD0330,3,1657.57,0,4972.71
ITEM000475,TXN000159,PROD0435,2,4057.47,10,7303.45
ITEM000476,TXN000159,PROD0442,3,2214.55,15,5647.1
ITEM000477,TXN000160,PROD0102,4,2957.76,5,11239.49
ITEM000478,TXN000160,PROD0010,3,4864.55,0,14593.65
ITEM000479,TXN000160,PROD0339,3,4398.92,0,13196.76
ITEM000480,TXN000161,PROD0212,2,2102.42,15,3574.11
ITEM000481,TXN000161,PROD0267,3,4688.48,15,11955.62
ITEM000482,TXN000162,PROD0390,1,832.31,10,749.08
ITEM000483,TXN000162,PROD0246,3,2408.63,15,6142.01
ITEM000484,TXN000162,PROD0457,4,4887.29,15,16616.79
ITEM000485,TXN000162,PROD0429,2,722.28,15,1227.88
ITEM000486,TXN000162,PROD0112,3,3875.12,10,10462.82
ITEM000487,TXN000163,PROD0252,2,2230.62,0,4461.24
ITEM000488,TXN000163,PROD0106,1,1295.1,10,1165.59
ITEM000489,TXN000163,PROD0028,3,3684.81,5,10501.71
ITEM000490,TXN000163,PROD0045,1,1273.92,15,1082.83
ITEM000491,TXN000163,PROD0078,2,4742.48,15,8062.22
ITEM000492,TXN000164,PROD0409,1,353.09,10,317.78
ITEM000493,TXN000164,PROD0185,4,2223.23,15,7558.98
ITEM000494,TXN000164,PROD0329,1,2127.49,5,2021.12
ITEM000495,TXN000165,PROD0426,4,1706.89,15,5803.43
ITEM000496,TXN000165,PROD0440,3,938.33,0,2814.99
ITEM000497,TXN000165,PROD0123,3,4636.85,0,13910.55
ITEM000498,TXN000165,PROD0372,1,1913.9,15,1626.82
ITEM000499,TXN000165,PROD0323,2,4255.5,0,8511.0
ITEM000500,TXN000166,PROD0140,4,3815.97,10,13737.49
ITEM000501,TXN000166,PROD0179,1,4328.63,5,4112.2
ITEM000502,TXN000167,PROD0146,1,584.4,5,555.18
ITEM000503,TXN000167,PROD0389,2,3202.04,5,6083.88
ITEM000504,TXN000167,PROD0393,1,564.9,10,508.41
ITEM000505,TXN000167,PROD0239,4,2338.36,0,9353.44
ITEM000506,TXN000167,PROD0192,1,3405.62,0,3405.62
ITEM000507,TXN000168,PROD0448,4,1602.43,15,5448.26
ITEM000508,TXN000168,PROD0026,2,3112.75,10,5602.95
ITEM000509,TXN000168,PROD0287,4,1579.98,10,5687.93
ITEM000510,TXN000168,PROD0107,2,1273.99,0,2547.98
ITEM000511,TXN000168,PROD0383,3,2961.79,0,8885.37
ITEM000512,TXN000169,PROD0470,4,784.4,15,2666.96
ITEM000513,TXN000169,PROD0101,4,3761.47,10,13541.29
ITEM000514,TXN000169,PROD0009,1,3280.5,10,2952.45
ITEM000515,TXN000169,PROD0461,3,3647.23,15,9300.44
ITEM000516,TXN000170,PROD0133,3,2183.06,0,6549.18
ITEM000517,TXN000170,PROD0120,2,4314.43,5,8197.42
ITEM000518,TXN000170,PROD0144,1,3472.07,10,3124.86
ITEM000519,TXN000171,PROD0485,2,3918.82,5,7445.76
ITEM000520,TXN000171,PROD0096,2,1862.94,5,3539.59
ITEM000521,TXN000171,PROD0103,1,3232.8,0,3232.8
ITEM000522,TXN000171,PROD0353,4,3804.98,5,14458.92
ITEM000523,TXN000171,PROD0219,4,626.61,5,2381.12
ITEM000524,TXN000172,PROD0333,3,3165.65,10,8547.26
ITEM000525,TXN000172,PROD0466,3,3065.73,10,8277.47
ITEM000526,TXN000173,PROD0372,2,1913.9,10,3445.02
ITEM000527,TXN000173,PROD0070,2,2858.9,0,5717.8
ITEM000528,TXN000173,PROD0480,4,2141.17,0,8564.68
ITEM000529,TXN000173,PROD0385,2,4007.8,15,6813.26
ITEM000530,TXN000173,PROD0404,3,2882.44,15,7350.22
ITEM000531,TXN000174,PROD0390,1,832.31,15,707.46
ITEM000532,TXN000174,PROD0204,4,3901.12,15,13263.81
ITEM000533,TXN000175,PROD0081,2,3480.91,15,5917.55
ITEM000534,TXN000175,PROD0042,4,546.47,10,1967.29
ITEM000535,TXN000176,PROD0183,4,4666.35,10,16798.86
ITEM000536,TXN000176,PROD0145,1,1090.67,0,1090.67
ITEM000537,TXN000177,PROD0254,1,3555.39,0,3555.39
ITEM000538,TXN000177,PROD0123,2,4636.85,15,7882.65
ITEM000539,TXN000177,PROD0362,4,4442.99,15,15106.17
ITEM000540,TXN000178,PROD0407,3,711.36,15,1813.97
ITEM000541,TXN000178,PROD0186,3,4684.0,10,12646.8
ITEM000542,TXN000178,PROD0170,3,849.83,15,2167.07
ITEM000543,TXN000178,PROD0255,2,4241.5,15,7210.55
ITEM000544,TXN000179,PROD0170,3,849.83,15,2167.07
ITEM000545,TXN000179,PROD0346,1,1114.74,10,1003.27
ITEM000546,TXN000179,PROD0307,4,2779.17,15,9449.18
ITEM000547,TXN000180,PROD0405,1,1155.5,0,1155.5
ITEM000548,TXN000180,PROD0014,1,1316.83,0,1316.83
ITEM000549,TXN000180,PROD0351,3,2781.49,0,8344.47
ITEM000550,TXN000181,PROD0370,1,4731.9,15,4022.11
ITEM000551,TXN000182,PROD0450,1,1812.8,10,1631.52
ITEM000552,TXN000182,PROD0282,1,419.19,0,419.19
ITEM000553,TXN000182,PROD0120,4,4314.43,0,17257.72
ITEM000554,TXN000182,PROD0442,3,2214.55,10,5979.29
ITEM000555,TXN000183,PROD0170,3,849.83,10,2294.54
ITEM000556,TXN000183,PROD0337,1,4440.48,10,3996.43
ITEM000557,TXN000183,PROD0313,4,2244.12,0,8976.48
ITEM000558,TXN000183,PROD0309,3,4262.44,5,12147.95
ITEM000559,TXN000184,PROD0029,3,4633.06,15,11814.3
ITEM000560,TXN000185,PROD0167,3,2592.2,0,7776.6
ITEM000561,TXN000185,PROD0232,3,3909.91,15,9970.27
ITEM000562,TXN000185,PROD0202,1,301.64,5,286.56
ITEM000563,TXN000185,PROD0082,3,4132.23,15,10537.19
ITEM000564,TXN000186,PROD0314,4,1879.21,5,7141.0
ITEM000565,TXN000186,PROD0234,4,1493.03,5,5673.51
ITEM000566,TXN000186,PROD0295,4,4436.26,0,17745.04
ITEM000567,TXN000186,PROD0203,4,401.97,15,1366.7
ITEM000568,TXN000187,PROD0014,4,1316.83,10,4740.59
ITEM000569,TXN000187,PROD0049,1,2594.85,0,2594.85
ITEM000570,TXN000187,PROD0251,1,1808.25,15,1537.01
ITEM000571,TXN000187,PROD0497,1,2326.57,15,1977.58
ITEM000572,TXN000188,PROD0113,2,4558.32,0,9116.64
ITEM000573,TXN000188,PROD0304,2,4503.95,10,8107.11
ITEM000574,TXN000188,PROD0325,3,1976.6,5,5633.31
ITEM000575,TXN000188,PROD0377,4,376.86,0,1507.44
ITEM000576,TXN000188,PROD0310,4,2421.36,5,9201.17
ITEM000577,TXN000189,PROD0492,4,2499.63,5,9498.59
ITEM000578,TXN000189,PROD0153,4,692.92,5,2633.1
ITEM000579,TXN000190,PROD0179,1,4328.63,10,3895.77
ITEM000580,TXN000190,PROD0386,2,3147.02,0,6294.04
ITEM000581,TXN000191,PROD0022,4,241.68,10,870.05
ITEM000582,TXN000191,PROD0008,2,4007.66,15,6813.02
ITEM000583,TXN000192,PROD0406,1,2093.89,0,2093.89
ITEM000584,TXN000192,PROD0441,1,1039.44,15,883.52
ITEM000585,TXN000193,PROD0135,3,4940.41,15,12598.05
ITEM000586,TXN000193,PROD0145,1,1090.67,5,1036.14
ITEM000587,TXN000194,PROD0267,4,4688.48,0,18753.92
ITEM000588,TXN000194,PROD0160,4,4500.7,5,17102.66
ITEM000589,TXN000194,PROD0464,1,528.71,10,475.84
ITEM000590,TXN000194,PROD0109,3,3887.4,0,11662.2
ITEM000591,TXN000194,PROD0316,4,4075.56,15,13856.9
ITEM000592,TXN000195,PROD0165,3,433.18,10,1169.59
ITEM000593,TXN000195,PROD0336,4,1130.48,5,4295.82
ITEM000594,TXN000195,PROD0321,2,2895.57,15,4922.47
ITEM000595,TXN000195,PROD0483,3,3637.11,5,10365.76
ITEM000596,TXN000195,PROD0319,3,2986.35,10,8063.14
ITEM000597,TXN000196,PROD0024,3,2480.88,5,7070.51
ITEM000598,TXN000196,PROD0048,3,3442.24,10,9294.05
ITEM000599,TXN000197,PROD0053,3,880.51,5,2509.45
ITEM000600,TXN000197,PROD0280,1,3125.97,5,2969.67
ITEM000601,TXN000197,PROD0171,4,4637.49,0,18549.96
ITEM000602,TXN000198,PROD0005,2,2191.69,10,3945.04
ITEM000603,TXN000198,PROD0486,2,2874.22,15,4886.17
ITEM000604,TXN000199,PROD0082,2,4132.23,10,7438.01
ITEM000605,TXN000199,PROD0011,1,3635.46,15,3090.14
ITEM000606,TXN000199,PROD0047,4,3156.62,5,11995.16
ITEM000607,TXN000199,PROD0045,1,1273.92,15,1082.83
ITEM000608,TXN000199,PROD0111,3,4431.71,10,11965.62
ITEM000609,TXN000200,PROD0491,3,2097.71,5,5978.47
ITEM000610,TXN000200,PROD0351,1,2781.49,0,2781.49
ITEM000611,TXN000200,PROD0070,2,2858.9,15,4860.13
ITEM000612,TXN000200,PROD0347,1,2742.06,0,2742.06
ITEM000613,TXN000200,PROD0320,1,1466.11,15,1246.19
ITEM000614,TXN000201,PROD0155,4,2602.51,0,10410.04
ITEM000615,TXN000202,PROD0330,2,1657.57,5,3149.38
ITEM000616,TXN000202,PROD0216,3,268.84,15,685.54
ITEM000617,TXN000202,PROD0408,3,3405.57,15,8684.2
ITEM000618,TXN000202,PROD0299,2,4378.61,10,7881.5
ITEM000619,TXN000202,PROD0360,1,2869.95,5,2726.45
ITEM000620,TXN000203,PROD0442,2,2214.55,5,4207.65
ITEM000621,TXN000203,PROD0019,2,373.2,5,709.08
ITEM000622,TXN000203,PROD0091,1,2561.55,0,2561.55
ITEM000623,TXN000204,PROD0332,1,3496.49,15,2972.02
ITEM000624,TXN000204,PROD0262,3,765.52,10,2066.9
ITEM000625,TXN000204,PROD0470,4,784.4,0,3137.6
ITEM000626,TXN000205,PROD0355,3,2456.91,5,7002.19
ITEM000627,TXN000205,PROD0439,4,1706.85,0,6827.4
ITEM000628,TXN000206,PROD0285,4,632.54,15,2150.64
ITEM000629,TXN000206,PROD0212,3,2102.42,5,5991.9
ITEM000630,TXN000207,PROD0197,4,315.56,0,1262.24
ITEM000631,TXN000207,PROD0334,1,4566.68,5,4338.35
ITEM000632,TXN000207,PROD0144,4,3472.07,10,12499.45
ITEM000633,TXN000207,PROD0158,1,1330.7,10,1197.63
ITEM000634,TXN000208,PROD0077,2,3825.76,15,6503.79
ITEM000635,TXN000209,PROD0333,3,3165.65,5,9022.1
ITEM000636,TXN000209,PROD0106,3,1295.1,15,3302.5
ITEM000637,TXN000210,PROD0209,3,3277.53,15,8357.7
ITEM000638,TXN000210,PROD0368,3,1326.79,0,3980.37
ITEM000639,TXN000211,PROD0296,3,4810.05,10,12987.14
ITEM000640,TXN000212,PROD0138,3,778.69,0,2336.07
ITEM000641,TXN000213,PROD0144,4,3472.07,15,11805.04
ITEM000642,TXN000213,PROD0318,4,2395.21,5,9101.8
ITEM000643,TXN000213,PROD0210,4,4520.8,5,17179.04
ITEM000644,TXN000214,PROD0335,2,4024.55,10,7244.19
ITEM000645,TXN000214,PROD0131,3,726.32,10,1961.06
ITEM000646,TXN000214,PROD0290,3,1762.0,5,5021.7
ITEM000647,TXN000214,PROD0205,3,4039.25,10,10905.98
ITEM000648,TXN000215,PROD0251,4,1808.25,0,7233.0
ITEM000649,TXN000215,PROD0424,2,2323.66,0,4647.32
ITEM000650,TXN000215,PROD0473,4,215.47,0,861.88
ITEM000651,TXN000215,PROD0466,4,3065.73,10,11036.63
ITEM000652,TXN000216,PROD0428,2,3284.14,0,6568.28
ITEM000653,TXN000216,PROD0425,4,4196.93,0,16787.72
ITEM000654,TXN000217,PROD0399,2,295.7,5,561.83
ITEM000655,TXN000217,PROD0412,3,2797.31,5,7972.33
ITEM000656,TXN000217,PROD0396,3,4902.49,0,14707.47
ITEM000657,TXN000218,PROD0336,4,1130.48,5,4295.82
ITEM000658,TXN000219,PROD0235,3,2878.4,10,7771.68
ITEM000659,TXN000219,PROD0048,3,3442.24,0,10326.72
ITEM000660,TXN000219,PROD0293,3,1272.74,10,3436.4
ITEM000661,TXN000219,PROD0445,3,2111.17,5,6016.83
ITEM000662,TXN000220,PROD0330,1,1657.57,5,1574.69
ITEM000663,TXN000220,PROD0285,4,632.54,5,2403.65
ITEM000664,TXN000220,PROD0162,1,3126.38,5,2970.06
ITEM000665,TXN000221,PROD0439,1,1706.85,10,1536.16
ITEM000666,TXN000221,PROD0389,3,3202.04,5,9125.81
ITEM000667,TXN000222,PROD0363,2,3737.49,5,7101.23
ITEM000668,TXN000222,PROD0397,3,3831.93,10,10346.21
ITEM000669,TXN000222,PROD0489,1,4884.94,10,4396.45
ITEM000670,TXN000223,PROD0163,4,4270.9,10,15375.24
ITEM000671,TXN000223,PROD0396,1,4902.49,15,4167.12
ITEM000672,TXN000223,PROD0446,2,3183.25,5,6048.17
ITEM000673,TXN000223,PROD0362,1,4442.99,0,4442.99
ITEM000674,TXN000224,PROD0263,3,218.7,15,557.68
ITEM000675,TXN000224,PROD0159,4,292.51,15,994.53
ITEM000676,TXN000225,PROD0256,1,1189.2,5,1129.74
ITEM000677,TXN000226,PROD0214,1,3588.8,0,3588.8
ITEM000678,TXN000227,PROD0233,3,2711.09,10,7319.94
ITEM000679,TXN000228,PROD0205,4,4039.25,0,16157.0
ITEM000680,TXN000228,PROD0233,3,2711.09,0,8133.27
ITEM000681,TXN000228,PROD0136,4,2904.27,10,10455.37
ITEM000682,TXN000228,PROD0191,2,2306.74,10,4152.13
ITEM000683,TXN000229,PROD0337,3,4440.48,0,13321.44
ITEM000684,TXN000229,PROD0151,1,2021.5,5,1920.42
ITEM000685,TXN000229,PROD0198,1,3162.35,15,2688.0
ITEM000686,TXN000229,PROD0456,2,4230.28,15,7191.48
ITEM000687,TXN000230,PROD0062,3,2451.93,10,6620.21
ITEM000688,TXN000230,PROD0131,2,726.32,5,1380.01
ITEM000689,TXN000230,PROD0269,2,3376.43,10,6077.57
ITEM000690,TXN000231,PROD0189,2,1095.86,15,1862.96
ITEM000691,TXN000231,PROD0155,1,2602.51,0,2602.51
ITEM000692,TXN000231,PROD0385,1,4007.8,15,3406.63
ITEM000693,TXN000231,PROD0207,2,4812.53,0,9625.06
ITEM000694,TXN000231,PROD0033,3,4770.17,5,13594.98
ITEM000695,TXN000232,PROD0384,3,3726.79,10,10062.33
ITEM000696,TXN000232,PROD0050,1,1652.83,15,1404.91
ITEM000697,TXN000232,PROD0282,3,419.19,15,1068.93
ITEM000698,TXN000233,PROD0310,1,2421.36,15,2058.16
ITEM000699,TXN000233,PROD0241,1,1255.23,15,1066.95
ITEM000700,TXN000233,PROD0156,1,1689.43,10,1520.49
ITEM000701,TXN000233,PROD0324,1,2977.15,5,2828.29
ITEM000702,TXN000233,PROD0295,3,4436.26,10,11977.9
ITEM000703,TXN000234,PROD0207,2,4812.53,15,8181.3
ITEM000704,TXN000234,PROD0214,3,3588.8,5,10228.08
ITEM000705,TXN000235,PROD0141,4,1138.94,0,4555.76
ITEM000706,TXN000235,PROD0272,1,1101.87,10,991.68
ITEM000707,TXN000235,PROD0477,4,1854.51,10,6676.24
ITEM000708,TXN000236,PROD0471,1,2504.76,10,2254.28
ITEM000709,TXN000237,PROD0052,4,2198.39,5,8353.88
ITEM000710,TXN000238,PROD0211,3,4999.27,0,14997.81
ITEM000711,TXN000239,PROD0288,1,4630.06,10,4167.05
ITEM000712,TXN000239,PROD0326,3,1790.07,5,5101.7
ITEM000713,TXN000239,PROD0078,1,4742.48,0,4742.48
ITEM000714,TXN000239,PROD0370,3,4731.9,5,13485.91
ITEM000715,TXN000239,PROD0056,3,2879.09,5,8205.41
ITEM000716,TXN000240,PROD0243,1,1627.75,0,1627.75
ITEM000717,TXN000240,PROD0111,1,4431.71,5,4210.12
ITEM000718,TXN000240,PROD0308,1,3428.49,15,2914.22
ITEM000719,TXN000240,PROD0213,2,4346.45,0,8692.9
ITEM000720,TXN000240,PROD0292,2,2088.1,15,3549.77
ITEM000721,TXN000241,PROD0016,4,3798.85,15,12916.09
ITEM000722,TXN000242,PROD0010,1,4864.55,0,4864.55
ITEM000723,TXN000243,PROD0285,1,632.54,10,569.29
ITEM000724,TXN000244,PROD0289,2,748.68,10,1347.62
ITEM000725,TXN000244,PROD0003,4,1906.35,15,6481.59
ITEM000726,TXN000245,PROD0332,2,3496.49,5,6643.33
ITEM000727,TXN000245,PROD0133,3,2183.06,10,5894.26
ITEM000728,TXN000245,PROD0180,4,2836.83,0,11347.32
ITEM000729,TXN000245,PROD0406,3,2093.89,15,5339.42
ITEM000730,TXN000246,PROD0482,4,3914.58,15,13309.57
ITEM000731,TXN000246,PROD0149,2,3419.34,10,6154.81
ITEM000732,TXN000246,PROD0194,4,717.2,10,2581.92
ITEM000733,TXN000247,PROD0435,2,4057.47,10,7303.45
ITEM000734,TXN000247,PROD0254,3,3555.39,5,10132.86
ITEM000735,TXN000247,PROD0486,4,2874.22,15,9772.35
ITEM000736,TXN000247,PROD0276,2,2523.57,0,5047.14
ITEM000737,TXN000248,PROD0474,4,4573.42,5,17379.0
ITEM000738,TXN000249,PROD0454,1,4532.19,15,3852.36
ITEM000739,TXN000249,PROD0031,3,3501.36,5,9978.88
ITEM000740,TXN000249,PROD0040,2,442.12,0,884.24
ITEM000741,TXN000249,PROD0087,2,4589.0,10,8260.2
ITEM000742,TXN000249,PROD0224,3,1516.08,0,4548.24
ITEM000743,TXN000250,PROD0356,2,1563.86,10,2814.95
ITEM000744,TXN000251,PROD0485,3,3918.82,10,10580.81
ITEM000745,TXN000251,PROD0349,4,4529.74,10,16307.06
ITEM000746,TXN000251,PROD0002,3,1187.97,10,3207.52
ITEM000747,TXN000251,PROD0210,1,4520.8,15,3842.68
ITEM000748,TXN000252,PROD0134,4,970.51,0,3882.04
ITEM000749,TXN000252,PROD0102,1,2957.76,15,2514.1
ITEM000750,TXN000252,PROD0035,4,3065.51,0,12262.04
ITEM000751,TXN000252,PROD0415,3,2471.3,15,6301.82
ITEM000752,TXN000253,PROD0323,4,4255.5,15,14468.7
ITEM000753,TXN000253,PROD0193,2,1837.55,15,3123.84
ITEM000754,TXN000253,PROD0332,1,3496.49,5,3321.67
ITEM000755,TXN000253,PROD0119,2,702.02,15,1193.43
ITEM000756,TXN000254,PROD0486,4,2874.22,15,9772.35
ITEM000757,TXN000254,PROD0456,2,4230.28,0,8460.56
ITEM000758,TXN000254,PROD0070,4,2858.9,0,11435.6
ITEM000759,TXN000254,PROD0463,4,3614.46,15,12289.16
ITEM000760,TXN000255,PROD0456,1,4230.28,15,3595.74
ITEM000761,TXN000255,PROD0444,1,773.06,5,734.41
ITEM000762,TXN000255,PROD0307,1,2779.17,15,2362.29
ITEM000763,TXN000256,PROD0496,3,435.97,15,1111.72
ITEM000764,TXN000256,PROD0319,1,2986.35,5,2837.03
ITEM000765,TXN000256,PROD0337,1,4440.48,0,4440.48
ITEM000766,TXN000257,PROD0455,1,678.4,5,644.48
ITEM000767,TXN000257,PROD0313,3,2244.12,0,6732.36
ITEM000768,TXN000257,PROD0149,1,3419.34,0,3419.34
ITEM000769,TXN000258,PROD0018,1,2974.88,10,2677.39
ITEM000770,TXN000258,PROD0384,2,3726.79,5,7080.9
ITEM000771,TXN000258,PROD0323,3,4255.5,10,11489.85
ITEM000772,TXN000258,PROD0459,2,3303.94,15,5616.7
ITEM000773,TXN000258,PROD0299,2,4378.61,15,7443.64
ITEM000774,TXN000259,PROD0244,1,4712.02,15,4005.22
ITEM000775,TXN000260,PROD0138,1,778.69,0,778.69
ITEM000776,TXN000260,PROD0236,2,3459.24,5,6572.56
ITEM000777,TXN000260,PROD0139,2,2484.57,5,4720.68
ITEM000778,TXN000260,PROD0104,4,4722.05,5,17943.79
ITEM000779,TXN000261,PROD0237,2,2045.68,10,3682.22
ITEM000780,TXN000261,PROD0282,3,419.19,10,1131.81
ITEM000781,TXN000262,PROD0455,2,678.4,0,1356.8
ITEM000782,TXN000262,PROD0074,3,3809.77,0,11429.31
ITEM000783,TXN000262,PROD0380,1,4835.57,0,4835.57
ITEM000784,TXN000262,PROD0348,1,1733.98,0,1733.98
ITEM000785,TXN000262,PROD0076,1,204.55,5,194.32
ITEM000786,TXN000263,PROD0053,2,880.51,15,1496.87
ITEM000787,TXN000263,PROD0072,2,4740.59,0,9481.18
ITEM000788,TXN000263,PROD0312,2,4969.73,5,9442.49
ITEM000789,TXN000263,PROD0152,3,3120.12,0,9360.36
ITEM000790,TXN000263,PROD0142,2,1751.09,0,3502.18
ITEM000791,TXN000264,PROD0109,3,3887.4,10,10495.98
ITEM000792,TXN000264,PROD0298,2,3472.11,15,5902.59
ITEM000793,TXN000264,PROD0202,2,301.64,10,542.95
ITEM000794,TXN000264,PROD0113,3,4558.32,10,12307.46
ITEM000795,TXN000265,PROD0024,1,2480.88,0,2480.88
ITEM000796,TXN000265,PROD0305,2,2502.73,15,4254.64
ITEM000797,TXN000265,PROD0353,1,3804.98,15,3234.23
ITEM000798,TXN000265,PROD0402,2,1432.56,5,2721.86
ITEM000799,TXN000266,PROD0322,4,2122.44,0,8489.76
ITEM000800,TXN000266,PROD0139,4,2484.57,10,8944.45
ITEM000801,TXN000266,PROD0486,1,2874.22,10,2586.8
ITEM000802,TXN000266,PROD0180,3,2836.83,0,8510.49
ITEM000803,TXN000267,PROD0047,1,3156.62,10,2840.96
ITEM000804,TXN000267,PROD0292,4,2088.1,10,7517.16
ITEM000805,TXN000267,PROD0159,4,292.51,15,994.53
ITEM000806,TXN000267,PROD0220,2,4638.06,10,8348.51
ITEM000807,TXN000268,PROD0329,1,2127.49,5,2021.12
ITEM000808,TXN000268,PROD0223,2,2555.03,0,5110.06
ITEM000809,TXN000268,PROD0288,1,4630.06,10,4167.05
ITEM000810,TXN000268,PROD0293,2,1272.74,10,2290.93
ITEM000811,TXN000269,PROD0408,2,3405.57,10,6130.03
ITEM000812,TXN000269,PROD0385,2,4007.8,15,6813.26
ITEM000813,TXN000269,PROD0447,2,661.56,10,1190.81
ITEM000814,TXN000270,PROD0175,1,562.01,0,562.01
ITEM000815,TXN000270,PROD0250,1,976.96,0,976.96
ITEM000816,TXN000271,PROD0433,4,4929.55,15,16760.47
ITEM000817,TXN000271,PROD0194,4,717.2,5,2725.36
ITEM000818,TXN000271,PROD0414,2,2612.24,15,4440.81
ITEM000819,TXN000271,PROD0487,3,409.63,5,1167.45
ITEM000820,TXN000272,PROD0058,1,1224.45,0,1224.45
ITEM000821,TXN000273,PROD0331,2,4998.39,15,8497.26
ITEM000822,TXN000273,PROD0313,1,2244.12,5,2131.91
ITEM000823,TXN000274,PROD0335,3,4024.55,5,11469.97
ITEM000824,TXN000274,PROD0038,1,4782.04,0,4782.04
ITEM000825,TXN000274,PROD0266,1,4056.55,10,3650.9
ITEM000826,TXN000274,PROD0360,4,2869.95,5,10905.81
ITEM000827,TXN000274,PROD0324,1,2977.15,5,2828.29
ITEM000828,TXN000275,PROD0333,1,3165.65,5,3007.37
ITEM000829,TXN000275,PROD0263,4,218.7,5,831.06
ITEM000830,TXN000275,PROD0256,1,1189.2,10,1070.28
ITEM000831,TXN000275,PROD0338,1,4272.75,15,3631.84
ITEM000832,TXN000276,PROD0285,3,632.54,15,1612.98
ITEM000833,TXN000276,PROD0042,2,546.47,0,1092.94
ITEM000834,TXN000276,PROD0069,4,4547.52,0,18190.08
ITEM000835,TXN000276,PROD0140,3,3815.97,15,9730.72
ITEM000836,TXN000277,PROD0189,2,1095.86,5,2082.13
ITEM000837,TXN000278,PROD0492,2,2499.63,0,4999.26
ITEM000838,TXN000278,PROD0042,2,546.47,15,929.0
ITEM000839,TXN000278,PROD0184,2,533.53,15,907.0
ITEM000840,TXN000278,PROD0389,3,3202.04,15,8165.2
ITEM000841,TXN000279,PROD0097,4,987.31,0,3949.24
ITEM000842,TXN000279,PROD0183,1,4666.35,10,4199.72
ITEM000843,TXN000279,PROD0199,3,3212.14,0,9636.42
ITEM000844,TXN000280,PROD0188,2,2280.02,10,4104.04
ITEM000845,TXN000280,PROD0416,1,1847.73,15,1570.57
ITEM000846,TXN000281,PROD0299,2,4378.61,5,8319.36
ITEM000847,TXN000281,PROD0343,2,3800.86,5,7221.63
ITEM000848,TXN000282,PROD0047,3,3156.62,0,9469.86
ITEM000849,TXN000283,PROD0056,1,2879.09,10,2591.18
ITEM000850,TXN000283,PROD0013,2,4937.29,0,9874.58
